run_progress,metric,value_mean,value_std,n
0.40714285714285714,pbrs_bonus_mean,0.00809099353921467,0.000141944246934531,3
0.41428571428571426,pbrs_bonus_mean,0.008122035506887169,9.214926467264832e-05,3
0.42142857142857143,pbrs_bonus_mean,0.008122785523836516,7.059467219252729e-05,3
0.42857142857142855,pbrs_bonus_mean,0.008088278366910352,4.381388903622534e-06,3
0.4357142857142857,pbrs_bonus_mean,0.008098547186004522,4.769154371407934e-05,3
0.44285714285714284,pbrs_bonus_mean,0.008096088308591766,9.181037358291558e-05,3
0.45,pbrs_bonus_mean,0.008115965029925348,5.8710935759796356e-05,3
0.45714285714285713,pbrs_bonus_mean,0.008125111776784147,7.679181958332417e-05,3
0.46428571428571425,pbrs_bonus_mean,0.008181342072702798,7.910502928116713e-05,3
0.4714285714285714,pbrs_bonus_mean,0.008136215545795291,7.376614569841992e-05,3
0.47857142857142854,pbrs_bonus_mean,0.008173971309717828,6.14180572671487e-05,3
